,Unnamed: 0,id,city,code,name,urlKey,budget,tag,tags,rating,reviewNumber,discounts,is_premium,is_promoted,chain.id,chain.name,chain.url_key,chain.is_accepting_global_vouchers,chain.code,chain.main_vendor_code,characteristics.cuisines,characteristics.food_characteristics,characteristics.primary_cuisine.id,characteristics.primary_cuisine.name,characteristics.primary_cuisine.url_key,characteristics.primary_cuisine.main,lat,long,street_address,Unnamed: 0.1,@id,address.streetAddress,address.addressLocality,geo.latitude,geo.longitude,potentialAction.priceSpecification.price
405,405,65307.0,lahore,z3m6,PIZZA MILANO (Making Fresh),pizza-milano-making-fresh,3.0,,[],4.2,32.0,[],False,False,,,,,,,"['fast-food', 'burgers', 'pizza']","[{'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,405,https://www.foodpanda.pk/restaurant/z3m6/pizza-milano-making-fresh,"Suit #14. 1D, Kashif Ahmad Plaza Ground Floor Gulberg III, Makkah Colony, Lahore, Punjab 54800",Lahore,31.49817525,74.35719024,473.22
406,406,68526.0,lahore,sn8e,Bagh,bagh,3.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",5.0,1.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,406,https://www.foodpanda.pk/restaurant/sn8e/bagh,"HEC Park, Off MM Alam Rd, Block B2 Block B 2 Gulberg III",Lahore,31.510759000000004,74.353053,1150.0
407,407,51089.0,lahore,q8by,Madni Burger,madni-burger-1,1.0,,[],3.8,56.0,[],False,False,,,,,,,"['fast-food', 'burgers', 'sandwiches']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,407,https://www.foodpanda.pk/restaurant/q8by/madni-burger-1,"Shop#5 Asif Plaza Walton Rd near  Super Town Lahore, cannt",Lahore,31.494747600000004,74.3744892,140.0
408,408,32064.0,lahore,v3gs,Phulka Cuisine,phulka-cuisine-home-chef,2.0,Flat 30% OFF,"[{'code': 'DEAL', 'text': 'Flat 30% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.3,283.0,[],False,False,,,,,,,['pakistani'],"[{'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 177, 'name': 'Haleem', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 184, 'name': 'Savories', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,408,https://www.foodpanda.pk/restaurant/v3gs/phulka-cuisine-home-chef,"Block A1 Block A 1 Gulberg III, Lahore, Punjab, Pakistan",Lahore,31.51409506,74.357455,225.78
409,409,50351.0,lahore,l2dk,Ahmad Fish Corner,ahmad-fish-corner,1.0,,[],2.5,15.0,[],False,False,,,,,,,"['seafood', 'fast-food', 'burgers']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,409,https://www.foodpanda.pk/restaurant/l2dk/ahmad-fish-corner,"Nishat Colony Main Rd, Nishat Colony Lahore, Punjab, Pakistan",Lahore,31.49445905,74.38732246,142.5
410,410,46362.0,lahore,j2pq,Shawarma Hot Spot,shawarma-hot-spot,2.0,Fast Delivery,"[{'code': 'FREETEXT', 'text': 'Fast Delivery'}]",4.0,229.0,[],False,False,,,,,,,"['fast-food', 'burgers', 'sandwiches']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,410,https://www.foodpanda.pk/restaurant/j2pq/shawarma-hot-spot,Shop #7 Opposite khalid Masjid Mini market cavalry ground lahore cantt,Lahore,31.498974,74.3669738,377.63
411,411,24150.0,lahore,n0zc,Chai Junction - Gulberg,chai-junction-gulberg,3.0,,[],4.0,111.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,411,https://www.foodpanda.pk/restaurant/n0zc/chai-junction-gulberg,"Noor Jahan Road, Near Hussain Chowk, Gulberg-II",Lahore,31.5071561,74.3491884,432.33
412,412,38080.0,lahore,w1zj,Tandoori Tea & Co.,tandoori-tea-and-co,3.0,,[],4.2,30.0,[],False,False,,,,,,,['pakistani'],"[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,412,https://www.foodpanda.pk/restaurant/w1zj/tandoori-tea-and-co,"Mian Mehmood Ali Kasoori Rd, Block A3 Block A 3 Gulberg III, Lahore,",Lahore,31.506974,74.355689,394.24
413,413,58568.0,lahore,bdbs,Pure Kashmiri Hareesa,pure-kashmiri-hareesa,3.0,,[],3.7,8.0,[],False,False,,,,,,,['asian'],"[{'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,413,https://www.foodpanda.pk/restaurant/bdbs/pure-kashmiri-hareesa,"178 Link 3, Cavalry Ground, Lahore, Punjab, Pakistan",Lahore,31.4997147,74.3770378,925.0
414,414,57725.0,lahore,ir8g,Chicken Express - Liberty,chicken-express-liberty,3.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}]",4.2,116.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,414,https://www.foodpanda.pk/restaurant/ir8g/chicken-express-liberty,"Noor Jehan Rd, Block C3 Block C 3 Gulberg III, Lahore, Punjab 54000",Lahore,31.5074163,74.34757259999999,844.0
415,415,61048.0,lahore,okks,Asado Grill & Pizzeria,asado-grill-and-pizzeria,3.0,,[],3.3,30.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'asian', 'pizza']","[{'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,415,https://www.foodpanda.pk/restaurant/okks/asado-grill-and-pizzeria,"E 26/34 C-2 Usman Street, Ali Colony Walton Road Lahore Cantt, near decent public school",Lahore,31.4907665,74.3651819,387.07
416,416,43970.0,lahore,f6hx,Ghous Pak Restaurant,ghous-pak-restaurant,1.0,,[],3.8,659.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 63, 'name': 'Curry', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,416,https://www.foodpanda.pk/restaurant/f6hx/ghous-pak-restaurant,"Main Bazar, Model Colony, Gulberg 3, Lahore",Lahore,31.4997229,74.3496745,109.57
417,417,65821.0,lahore,ah8p,7 Street Cafe,7-street-cafe,1.0,Discount 15%,"[{'code': 'DEAL', 'text': 'Discount 15%'}]",3.6,8.0,[],False,False,,,,,,,"['fast-food', 'burgers', 'sandwiches']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,417,https://www.foodpanda.pk/restaurant/ah8p/7-street-cafe,"Near Madina market Takbeer Ln, Zaman Colony, Lahore, Punjab",Lahore,31.4948249,74.36988249999999,192.1
418,418,63705.0,lahore,xelf,Data Foods,data-foods,2.0,,[],4.1,20.0,[],False,False,,,,,,,['pakistani'],"[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,418,https://www.foodpanda.pk/restaurant/xelf/data-foods,"Nishat Colony Main Rd, Nishat Colony Lahore, Punjab",Lahore,31.494424100000003,74.38947519999999,0.0
419,419,56134.0,lahore,aoej,Ameen Murgh Chanay,ameen-murgh-chanay,1.0,,[],3.8,156.0,[],False,False,,,,,,,['pakistani'],"[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 178, 'name': 'Qorma', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 135, 'name': 'Chai Tea', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,419,https://www.foodpanda.pk/restaurant/aoej/ameen-murgh-chanay,Koray stop main walton road lahore cantt,Lahore,31.4926055,74.37239265,62.15
420,420,61112.0,lahore,rwlb,Rafay Chicken Biryani,rafay-chicken-biryani,3.0,,[],3.7,19.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,420,https://www.foodpanda.pk/restaurant/rwlb/rafay-chicken-biryani,"Capri Center, Theh Block J Gulberg III, Lahore, Punjab",Lahore,31.5028419,74.3484109,370.0
421,421,46592.0,lahore,m6ph,Jumbo Gyro - Cavalry,jumbo-gyro-cavalry-1,2.0,Discount 16.67% OFF,"[{'code': 'DEAL', 'text': 'Discount 16.67% OFF'}, {'code': 'FREETEXT', 'text': 'Top Rated'}]",4.5,133.0,[],False,False,,Jumbo Gyro,jumbo-gyro,,cj7rs,s5ru,"['non-alcoholic-drinks', 'fast-food', 'burgers', 'sandwiches']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,421,https://www.foodpanda.pk/restaurant/m6ph/jumbo-gyro-cavalry-1,"Cavalry Ground, Lahore, Punjab, Pakistan",Lahore,31.4990974,74.3670728,297.5
422,422,57401.0,lahore,kcc5,Al Hussain Restaurant,al-hussain-restaurant,2.0,,[],3.8,121.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 176, 'name': 'Pulao', 'is_halal': False, 'is_vegetarian': False}, {'id': 178, 'name': 'Qorma', 'is_halal': False, 'is_vegetarian': False}, {'id': 135, 'name': 'Chai Tea', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,422,https://www.foodpanda.pk/restaurant/kcc5/al-hussain-restaurant,"Al Hussain restaurant, Guru mangad road, Near sui gas office Gulberg III Lahore",Lahore,31.5100599,74.3579228,381.43
423,423,54891.0,lahore,j6jh,Wimmpy Foods,wimmpy-foods,2.0,Discount 20%,"[{'code': 'DEAL', 'text': 'Discount 20%'}]",3.7,54.0,[],False,False,,,,,,,"['fast-food', 'non-alcoholic-drinks', 'chinese', 'burgers', 'sandwiches']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 74, 'name': 'Ice Cream', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,423,https://www.foodpanda.pk/restaurant/j6jh/wimmpy-foods,"Fortress stadium, Sindbad Block Saddar Town, Lahore, Punjab",Lahore,31.53245055,74.3642725,204.0
424,424,57581.0,lahore,h0t6,Mahi’s Kitchen,mahis-kitchen-1,3.0,,[],3.8,46.0,[],False,False,,,,,,,"['pakistani', 'burgers']","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,424,https://www.foodpanda.pk/restaurant/h0t6/mahis-kitchen-1,E-303 4/A street no 2 new iqbal park near Ali super store Lahore cantt,Lahore,31.487363,74.37513790000001,439.32
425,425,21129.0,lahore,n6cj,Papa John's - Gulberg,papa-johns-gulberg,2.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.3,2388.0,[],False,False,,Papa John's,papa-john-s,,cm4ad,u3bx,"['fast-food', 'burgers', 'pizza']","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 124, 'name': 'Thin Crust Pizza', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,425,https://www.foodpanda.pk/restaurant/n6cj/papa-johns-gulberg,"3A Block C-3, Noor Jahan Road, Hussain Chowk, Gulberg 3. Lahore",Lahore,31.5073882,74.34869959999999,1127.25
426,426,5391.0,lahore,s6or,Pizza City - Gulberg 3,pizza-city-gulberg-3,1.0,,[],3.9,747.0,[],False,False,,,,,,,['pizza'],"[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,426,https://www.foodpanda.pk/restaurant/s6or/pizza-city-gulberg-3,"Shop # 1, Opposite Raheem Pack, Makkah Colony Gulberg 3, Lahore",Lahore,31.49904251,74.35708618,218.65
427,427,67631.0,lahore,v935,The Bolevard Pizza,the-bolevard-pizza,3.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}]",0.0,0.0,[],False,False,,,,,,,"['fast-food', 'pizza']",[],86.0,Fast Food,fast-food,True,,,,427,https://www.foodpanda.pk/restaurant/v935/the-bolevard-pizza,"Walton road near defence mor, Service Ln, Super Town Lahore, Punjab",Lahore,31.4945437,74.37420031,776.82
428,428,24476.0,lahore,n6cw,Aqua Bistro,aqua-bistro,3.0,,[],4.0,6.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'pakistani']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,428,https://www.foodpanda.pk/restaurant/n6cw/aqua-bistro,99-B/3 MM Allam Rd Gulberg 3 Lahore,Lahore,31.505848,74.34993670000001,656.25
429,429,53628.0,lahore,i7zr,Hafiz BBQ & Biryani,hafiz-bbq-and-biryani,1.0,,[],4.1,85.0,[],False,False,,,,,,,['fast-food'],"[{'id': 176, 'name': 'Pulao', 'is_halal': False, 'is_vegetarian': False}, {'id': 56, 'name': 'BBQ', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,429,https://www.foodpanda.pk/restaurant/i7zr/hafiz-bbq-and-biryani,ghous e azam bazar gulberg 2,Lahore,31.5276569,74.3599941,134.29
430,430,4052.0,lahore,s4ls,Karachi Red Rock - Gulberg,karachi-red-rock-gulberg,3.0,Food Fest Deals,"[{'code': 'DEAL', 'text': 'Food Fest Deals'}]",4.0,13476.0,[],False,False,,Karachi Red Rock,karachi-red-rock,,ch9oo,s4ls,['pakistani'],"[{'id': 221, 'name': 'Bumper deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,430,https://www.foodpanda.pk/restaurant/s4ls/karachi-red-rock-gulberg,"Shop no 12,13 5 C-3 Ahad arcade near hussain chowk lahore",Lahore,31.507440000000003,74.34756,251.43
431,431,51185.0,lahore,g9kn,Big Fat Rolls,big-fat-rolls,3.0,Flat 20% OFF,"[{'code': 'DEAL', 'text': 'Flat 20% OFF'}, {'code': 'FREETEXT', 'text': 'Voucher: EF75'}]",4.0,25.0,[],False,False,,,,,,,"['asian', 'desserts']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,431,https://www.foodpanda.pk/restaurant/g9kn/big-fat-rolls,"Qasim Pura Gulberg III, Lahore, Punjab",Lahore,31.50908495,74.36026329999999,554.74
432,432,41943.0,lahore,m3fb,Friends Burger & Shawarma,friends-burger-and-shawarma,3.0,,[],3.8,39.0,[],False,False,,,,,,,"['non-alcoholic-drinks', 'fast-food', 'burgers', 'pizza']","[{'id': 99, 'name': 'Wraps', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,432,https://www.foodpanda.pk/restaurant/m3fb/friends-burger-and-shawarma,"Shop E514/9 AA, Main Friends Road, Madina Colony, Lahore Cantt",Lahore,31.4928258,74.3631696,425.0
